"TraitName","TraitID","AccSpeciesName","UnitName","meanMeasure","nmeasures"
"Plant height vegetative",3106,"Desmos elegans","m",3,3
"Plant height vegetative",3106,"Desmos macrocalyx","m",4.75,2
"Plant height vegetative",3106,"Desmos saccopetaloides","m",6,1
"Plant height vegetative",3106,"Desmos yunnanensis","m",3,1
"Plant height vegetative",3106,"Desplatsia dewevrei","m",NA,2
"Plant height vegetative",3106,"Detarium senegalense","m",27.5,3
"Plant height vegetative",3106,"Deutzia baroniana","m",1,2
"Plant height vegetative",3106,"Deutzia crenata","m",2.25,2
"Plant height vegetative",3106,"Deutzia discolor","m",2.5,2
"Plant height vegetative",3106,"Deutzia glabrata","m",3,3
"Plant height vegetative",3106,"Deutzia glauca","m",2,1
"Plant height vegetative",3106,"Deutzia glomeruliflora","m",3,1
"Plant height vegetative",3106,"Deutzia gracilis","m",1.12576,5
"Plant height vegetative",3106,"Deutzia grandiflora","m",2,3
"Plant height vegetative",3106,"Deutzia hypoglauca","m",3,1
"Plant height vegetative",3106,"Deutzia longifolia","m",2,1
"Plant height vegetative",3106,"Deutzia magnifica_x","m",2,1
"Plant height vegetative",3106,"Deutzia ningpoensis","m",2.5,1
"Plant height vegetative",3106,"Deutzia parviflora","m",1.6,5
"Plant height vegetative",3106,"Deutzia pilosa","m",2,1
"Plant height vegetative",3106,"Deutzia purpurascens","m",2,1
"Plant height vegetative",3106,"Deutzia scabra","m",2.39583333333333,12
"Plant height vegetative",3106,"Deutzia schneideriana","m",2,1
"Plant height vegetative",3106,"Deutzia setchuenensis","m",2,1
"Plant height vegetative",3106,"Deutzianthus tonkinensis","m",12,1
"Plant height vegetative",3106,"Deverra burchellii","m",NA,1
"Plant height vegetative",3106,"Deverra denudata","m",0.4,1
"Plant height vegetative",3106,"Deverra scoparia","m",0.4,1
"Plant height vegetative",3106,"Dewildemania filifolia","m",0.5,1
"Plant height vegetative",3106,"Dewildemania platycephala","m",0.7,1
"Plant height vegetative",3106,"Dewildemania stenophylla","m",0.75,1
"Plant height vegetative",3106,"Diabelia serrata","m",2.73333333333333,3
"Plant height vegetative",3106,"Dialium bipindense","m",NA,1
"Plant height vegetative",3106,"Dialium corbisieri","m",7.752,4
"Plant height vegetative",3106,"Dialium excelsum","m",NA,2
"Plant height vegetative",3106,"Dialium guianense","m",31.6785714285714,7
"Plant height vegetative",3106,"Dialium hydnocarpoides","m",NA,1
"Plant height vegetative",3106,"Dialium indum","m",26.1666666666667,3
"Plant height vegetative",3106,"Dialium kunstleri","m",NA,1
"Plant height vegetative",3106,"Dialium pachyphyllum","m",19.3666666666667,12
"Plant height vegetative",3106,"Dialium patens","m",NA,1
"Plant height vegetative",3106,"Dialium pentandrum","m",9.38,1
"Plant height vegetative",3106,"Dialium platycephalum","m",43.5,1
"Plant height vegetative",3106,"Dialium platysepalum","m",NA,1
"Plant height vegetative",3106,"Dialium procerum","m",NA,1
"Plant height vegetative",3106,"Dialium sp","m",23.513,3
"Plant height vegetative",3106,"Dianella caerulea","m",0.691666666666667,6
"Plant height vegetative",3106,"Dianella ensifolia","m",1.5,1
"Plant height vegetative",3106,"Dianella longifolia","m",1.175,4
"Plant height vegetative",3106,"Dianella nigra","m",0.55,2
"Plant height vegetative",3106,"Dianella revoluta","m",0.8,5
"Plant height vegetative",3106,"Dianella sp","m",0.4,1
"Plant height vegetative",3106,"Dianella tasmanica","m",0.327785,2
"Plant height vegetative",3106,"Dianthus alpinus","m",0.02276,1
"Plant height vegetative",3106,"Dianthus arenarius","m",0.246428571428571,7
"Plant height vegetative",3106,"Dianthus armeria","m",0.275,28
"Plant height vegetative",3106,"Dianthus balbisii","m",0.333333333333333,3
"Plant height vegetative",3106,"Dianthus barbatus","m",0.425,9
"Plant height vegetative",3106,"Dianthus barbatus subsp. barbatus","m",0.6,1
"Plant height vegetative",3106,"Dianthus broteroi","m",0.4,1
"Plant height vegetative",3106,"Dianthus carthusianorum","m",0.370833333333333,13
"Plant height vegetative",3106,"Dianthus carthusianorum subsp. capillifrons","m",0.25,1
"Plant height vegetative",3106,"Dianthus carthusianorum subsp. carthusianorum","m",0.38125,4
"Plant height vegetative",3106,"Dianthus carthusianorum subsp. latifolius","m",0.6,1
"Plant height vegetative",3106,"Dianthus carthusianorum subsp. sudeticus","m",0.25,1
"Plant height vegetative",3106,"Dianthus caryophyllus","m",0.279478260869565,23
"Plant height vegetative",3106,"Dianthus charidenii","m",0.2,1
"Plant height vegetative",3106,"Dianthus chinensis","m",0.39,5
"Plant height vegetative",3106,"Dianthus ciliatus","m",0.2,1
"Plant height vegetative",3106,"Dianthus cintranus","m",0.32547619047619,21
"Plant height vegetative",3106,"Dianthus cretaceus","m",0.1517,1
"Plant height vegetative",3106,"Dianthus crinitus","m",0.2,1
"Plant height vegetative",3106,"Dianthus cyprius","m",0.4,1
"Plant height vegetative",3106,"Dianthus deltoides","m",0.245294117647059,17
"Plant height vegetative",3106,"Dianthus fruticosus","m",0.4,1
"Plant height vegetative",3106,"Dianthus furcatus","m",0.05,1
"Plant height vegetative",3106,"Dianthus furcatus subsp. furcatus","m",0.25,3
"Plant height vegetative",3106,"Dianthus gallicus","m",0.112,1
"Plant height vegetative",3106,"Dianthus glacialis","m",0.035,4
"Plant height vegetative",3106,"Dianthus gratianopolitanus","m",0.134090909090909,11
"Plant height vegetative",3106,"Dianthus orientalis","m",0.225,2
"Plant height vegetative",3106,"Dianthus pavonius","m",0.0784210526315789,19
"Plant height vegetative",3106,"Dianthus pinifolius","m",0.162666666666667,3
"Plant height vegetative",3106,"Dianthus plumarius","m",0.1875,10
"Plant height vegetative",3106,"Dianthus pontederae","m",0.4,1
"Plant height vegetative",3106,"Dianthus praecox","m",0.225,2
"Plant height vegetative",3106,"Dianthus pungens","m",0.3,2
"Plant height vegetative",3106,"Dianthus repens","m",0.183333333333333,3
"Plant height vegetative",3106,"Dianthus scaber","m",0.2,2
"Plant height vegetative",3106,"Dianthus seguieri","m",0.340375,8
"Plant height vegetative",3106,"Dianthus seguieri subsp. seguieri","m",0.45,3
"Plant height vegetative",3106,"Dianthus sternbergii","m",0.15,3
"Plant height vegetative",3106,"Dianthus strictus","m",0.2,1
"Plant height vegetative",3106,"Dianthus superbus","m",0.391786858974359,16
"Plant height vegetative",3106,"Dianthus superbus subsp. alpestris","m",0.2,1
"Plant height vegetative",3106,"Dianthus superbus subsp. stenocalyx","m",0.05,1
"Plant height vegetative",3106,"Dianthus superbus subsp. superbus","m",0.3,3
"Plant height vegetative",3106,"Dianthus sylvestris","m",0.206166666666667,12
"Plant height vegetative",3106,"Dianthus sylvestris subsp. longicaulis","m",0.4,2
"Plant height vegetative",3106,"Dianthus sylvestris subsp. sylvestris","m",0.175,3
"Plant height vegetative",3106,"Dianthus xylorrhizus","m",0.15,1
"Plant height vegetative",3106,"Diapensia lapponica","m",0.0343913043478261,46
"Plant height vegetative",3106,"Diascia tanyceras","m",NA,1
"Plant height vegetative",3106,"Diatenopteryx sorbifolia","m",26.6,1
"Plant height vegetative",3106,"Dicella julianii","m",NA,1
"Plant height vegetative",3106,"Dicentra formosa","m",0.5393,4
"Plant height vegetative",3106,"Dicentra peregrina","m",0.2,1
"Plant height vegetative",3106,"Dicentra uniflora","m",NA,1
"Plant height vegetative",3106,"Dichaetanthera corymbosa","m",18,1
"Plant height vegetative",3106,"Dichaetanthera erici-rosenii","m",7.5,1
"Plant height vegetative",3106,"Dichaetanthera rhodesiensis","m",3,1
"Plant height vegetative",3106,"Dichanthelium hians","m",0.406666666666667,1
"Plant height vegetative",3106,"Dichanthium annulatum","m",1.4572,2
"Plant height vegetative",3106,"Dichanthium aristatum","m",1.0072,2
"Plant height vegetative",3106,"Dichanthium sericeum","m",0.85,4
"Plant height vegetative",3106,"Dichapetalum bangii","m",4,1
"Plant height vegetative",3106,"Dichapetalum crassifolium","m",1.5,1
"Plant height vegetative",3106,"Dichapetalum cymosum","m",0.4,1
"Plant height vegetative",3106,"Dichapetalum edule","m",1.5,1
"Plant height vegetative",3106,"Dichapetalum mossambicense","m",2,1
"Plant height vegetative",3106,"Dichapetalum rhodesicum","m",0.6,1
"Plant height vegetative",3106,"Dichelachne micrantha","m",0.6,1
"Plant height vegetative",3106,"Dicheranthus plocamoides","m",0.2,1
"Plant height vegetative",3106,"Dichilus reflexus","m",0.8,2
"Plant height vegetative",3106,"Dichondra repens","m",0.08,8
"Plant height vegetative",3106,"Dichondra sericea","m",0.0344885361552028,3
"Plant height vegetative",3106,"Dichopogon preissii","m",0.199,1
"Plant height vegetative",3106,"Dichosciadium ranunculaceum var. ranunculaceum","m",0.0088,1
"Plant height vegetative",3106,"Dichotomanthes tristaniaecarpa","m",NA,1
"Plant height vegetative",3106,"Dichotomanthus tristaniaecarpa","m",4,1
"Plant height vegetative",3106,"Dichroa sp","m",2.3,1
"Plant height vegetative",3106,"Dichroanthus virescens","m",0.2,1
"Plant height vegetative",3106,"Dichromochlamys dentatifolia","m",NA,1
"Plant height vegetative",3106,"Dichrostachys cinerea","m",3.29,5
"Plant height vegetative",3106,"Dichrostachys spicata","m",NA,1
"Plant height vegetative",3106,"Dicksonia antarctica","m",NA,1
"Plant height vegetative",3106,"Dicksonia sellowiana","m",25.18,1
"Plant height vegetative",3106,"Dicksonia squarrosa","m",3.33333333333333,9
"Plant height vegetative",3106,"Diclinanona calycina","m",17.5,3
"Plant height vegetative",3106,"Diclinanona tessmannii","m",16.5,3
"Plant height vegetative",3106,"Dicliptera undulata","m",0.59,1
"Plant height vegetative",3106,"Diclis ovata","m",NA,1
"Plant height vegetative",3106,"Diclis petiolaris","m",NA,1
"Plant height vegetative",3106,"Diclis tenella","m",NA,1
"Plant height vegetative",3106,"Dicoma anomala","m",0.193333333333333,3
"Plant height vegetative",3106,"Dicoma arenaria","m",0.25,1
"Plant height vegetative",3106,"Dicoma galpinii","m",1,1
"Plant height vegetative",3106,"Dicoma macrocephala","m",0.1,1
"Plant height vegetative",3106,"Dicoma schimperi","m",NA,1
"Plant height vegetative",3106,"Dicoma schinzii","m",0.25,1
"Plant height vegetative",3106,"Dicoma tomentosa","m",0.405,2
"Plant height vegetative",3106,"Dicorynia guianensis","m",15.579188034188,117
"Plant height vegetative",3106,"Dicrastylis fulva","m",NA,1
"Plant height vegetative",3106,"Dicrastylis parvifolia","m",NA,1
"Plant height vegetative",3106,"Dicrastylis verticillata","m",NA,1
"Plant height vegetative",3106,"Dictamnus albus","m",0.738888888888889,9
"Plant height vegetative",3106,"Dictyocaryum fuscum","m",22,1
"Plant height vegetative",3106,"Dictyocaryum lamarckianum","m",25,1
"Plant height vegetative",3106,"Dictyocaryum ptarianum","m",20,1
"Plant height vegetative",3106,"Dictyosperma album","m",15,1
"Plant height vegetative",3106,"Didelotia africana","m",30,2
"Plant height vegetative",3106,"Didelotia brevipaniculata","m",NA,1
"Plant height vegetative",3106,"Didelotia idae","m",NA,1
"Plant height vegetative",3106,"Didelotia letouzeyi","m",NA,1
"Plant height vegetative",3106,"Didelta spinosa","m",NA,1
"Plant height vegetative",3106,"Didesmus aegyptius","m",0.05,1
"Plant height vegetative",3106,"Didymocheton sp","m",11.1,1
"Plant height vegetative",3106,"Didymochlaena truncatula","m",0.2,1
"Plant height vegetative",3106,"Didymodoxa capensis","m",0.55,3
"Plant height vegetative",3106,"Didymophysa fedtschenkoana","m",0.02,1
"Plant height vegetative",3106,"Didymoplexis africana","m",0.145,2
"Plant height vegetative",3106,"Dieffenbachia seguine","m",1,1
"Plant height vegetative",3106,"Dielsiothamnus divaricatus","m",4.7125,4
"Plant height vegetative",3106,"Diervilla lonicera","m",0.562224,5
"Plant height vegetative",3106,"Dieteria asteroides","m",0.8,1
"Plant height vegetative",3106,"Dieteria bigelovii","m",1.2192,1
"Plant height vegetative",3106,"Dieteria canescens","m",0.368235294117647,17
"Plant height vegetative",3106,"Dietes flavida","m",0.6,2
"Plant height vegetative",3106,"Dietes iridioides","m",0.35,3
"Plant height vegetative",3106,"Digitalis canariensis","m",0.4,1
"Plant height vegetative",3106,"Digitalis ciliata","m",0.4,1
"Plant height vegetative",3106,"Digitalis ferruginea","m",0.8,1
"Plant height vegetative",3106,"Digitalis grandiflora","m",0.6525,10
"Plant height vegetative",3106,"Digitalis lanata","m",0.7,3
"Plant height vegetative",3106,"Digitalis lutea","m",0.527741935483871,31
"Plant height vegetative",3106,"Digitalis lutea subsp. lutea","m",0.50304347826087,23
"Plant height vegetative",3106,"Digitalis obscura","m",0.4,2
"Plant height vegetative",3106,"Digitalis purpurea","m",0.746873797836286,35
"Plant height vegetative",3106,"Digitalis sceptrum","m",0.4,2
"Plant height vegetative",3106,"Digitaria argogyptera","m",0.064,1
"Plant height vegetative",3106,"Digitaria brownii","m",0.6,3
"Plant height vegetative",3106,"Digitaria californica","m",1.2192,2
"Plant height vegetative",3106,"Digitaria ciliaris","m",0.27432,1
"Plant height vegetative",3106,"Digitaria coenicola","m",0.6,4
"Plant height vegetative",3106,"Digitaria cognata","m",0.2115,1
"Plant height vegetative",3106,"Digitaria eriantha","m",0.63132,5
"Plant height vegetative",3106,"Digitaria ischaemum","m",0.224190476190476,21
"Plant height vegetative",3106,"Digitaria longiflora","m",0.193,4
"Plant height vegetative",3106,"Digitaria pearsonii","m",0.421428571428571,7
"Plant height vegetative",3106,"Digitaria sanguinalis","m",0.342467105263158,19
"Plant height vegetative",3106,"Digitaria serotina","m",0.112,3
"Plant height vegetative",3106,"Digitaria sp","m",0.3,1
"Plant height vegetative",3106,"Digitaria velutina","m",0.418333333333333,6
"Plant height vegetative",3106,"Digitaria violascens","m",0.3,1
"Plant height vegetative",3106,"Dignathia gracilis","m",0.5,1
"Plant height vegetative",3106,"Diheteropogon amplectens","m",1.8,3
"Plant height vegetative",3106,"Diheteropogon filifolius","m",1.1,2
"Plant height vegetative",3106,"Diheteropogon microterus","m",0.375,2
"Plant height vegetative",3106,"Dillenia excelsa","m",11.9468157894737,19
"Plant height vegetative",3106,"Dillenia excemia","m",16.7,1
"Plant height vegetative",3106,"Dillenia ferruginea","m",NA,1
"Plant height vegetative",3106,"Dillenia indica","m",30,1
"Plant height vegetative",3106,"Dillenia pentagyna","m",15,1
"Plant height vegetative",3106,"Dillenia philippinensis","m",11.43,1
"Plant height vegetative",3106,"Dillenia suffruticosa","m",1.88333333333333,3
"Plant height vegetative",3106,"Dillenia turbinata","m",25,1
"Plant height vegetative",3106,"Dillwynia acicularis","m",NA,1
"Plant height vegetative",3106,"Dillwynia floribunda","m",1.5,1
"Plant height vegetative",3106,"Dillwynia glaberrima","m",NA,1
"Plant height vegetative",3106,"Dillwynia retorta","m",1.6599,2
"Plant height vegetative",3106,"Dillwynia sericea","m",1.5,1
"Plant height vegetative",3106,"Dillwynia stipulifera","m",NA,1
"Plant height vegetative",3106,"Dilodendron costaricense","m",NA,1
"Plant height vegetative",3106,"Dilodendron elegans","m",30,1
"Plant height vegetative",3106,"Dilophia salsa","m",0.04,1
"Plant height vegetative",3106,"Dimocarpus confinis","m",20,1
"Plant height vegetative",3106,"Dimocarpus fumatus subsp. calcicola","m",35,1
"Plant height vegetative",3106,"Dimocarpus longan","m",40,1
"Plant height vegetative",3106,"Dimocarpus yunnanensis","m",10,1
"Plant height vegetative",3106,"Dimorphandra conjugata","m",NA,1
"Plant height vegetative",3106,"Dimorphandra macrostachya","m",NA,1
"Plant height vegetative",3106,"Dimorphandra polyandra","m",NA,1
"Plant height vegetative",3106,"Dimorphanthera collinsii","m",NA,1
"Plant height vegetative",3106,"Dimorphocalyx poilanei","m",8,1
"Plant height vegetative",3106,"Dimorphocarpa wislizeni","m",NA,1
"Plant height vegetative",3106,"Dinebra retroflexa","m",0.7,2
"Plant height vegetative",3106,"Dinemandra ericoides","m",NA,1
"Plant height vegetative",3106,"Dinetus racemosus","m",10,1
"Plant height vegetative",3106,"Dinochloa scandens","m",0.727,1
"Plant height vegetative",3106,"Dinosperma erythrococca","m",NA,1
"Plant height vegetative",3106,"Diodia flavescens","m",0.285,3
"Plant height vegetative",3106,"Diodia virginiana","m",0.3042,40
"Plant height vegetative",3106,"Dionaea muscipula","m",0.05,1
"Plant height vegetative",3106,"Dionysia aretioides","m",0.05,1
"Plant height vegetative",3106,"Dionysia involucrata","m",0.05,1
"Plant height vegetative",3106,"Dioscorea communis","m",2.04142857142857,14
"Plant height vegetative",3106,"Dioscorea multiflora","m",0.764375,2
"Plant height vegetative",3106,"Dioscorea transversa","m",0.85,2
"Plant height vegetative",3106,"Dioscorea villosa","m",5,1
"Plant height vegetative",3106,"Dioscoreophyllum volkensii","m",NA,1
"Plant height vegetative",3106,"Diosma hirsuta","m",0.5,2
"Plant height vegetative",3106,"Diosma oppositifolia","m",1,2
"Plant height vegetative",3106,"Diospyros abyssinica","m",21.5,4
"Plant height vegetative",3106,"Diospyros anisocalyx","m",8,1
"Plant height vegetative",3106,"Diospyros anitae","m",0.4,1
"Plant height vegetative",3106,"Diospyros artanthifolia","m",18.1137239333333,3
"Plant height vegetative",3106,"Diospyros australis","m",2.02,4
"Plant height vegetative",3106,"Diospyros batocana","m",6,4
"Plant height vegetative",3106,"Diospyros borneensis","m",13.0427777777778,18
"Plant height vegetative",3106,"Diospyros bussei","m",NA,1
